pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0104-44782015000200109,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,7d2406f6321aa341dfbde9538dc062f6d1a12c0dbf8e0c031274979068ce95e9,data/processed/fulltext_gold/article_texts_gold.csv,,"Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006",2015,Revista de Sociologia e Política,No Error,Brazilian Politics,TRUE,Explain,single_country,single_region,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Federal social spending and socioeconomic context"",""variable_description"":""Federal spending, local socioeconomic variables and spatial dependence in Bahia municipalities.""}]","[{""variable_name"":""PT gubernatorial vote"",""variable_description"":""Municipal vote share for the PT candidate in the 2006 Bahia gubernatorial election.""}]","[{""iv_var_name"":""Federal social spending and socioeconomic context"",""dv_var_name"":""PT gubernatorial vote"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,quantitative,explicit,"O artigo ""Ciclos políticos, socioeconomia e a geografia eleitoral do estado da Bahia nas eleições de 2006"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-44782017000100051,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,5d9a85cfdce7d51c35f66e8877190bb4f6bcbcf013e00833bd64e4c0576866bf,data/processed/fulltext_gold/article_texts_gold.csv,,A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas,2017,Revista de Sociologia e Política,No Error,International Relations,FALSE,Explain,multiple_countries,multiple_region,Brazil; Canada; Spain,no_survey_data,not_original,TRUE,Other,focused structured comparison of case studies,,FALSE,"[{""variable_name"":""External status of creative cities"",""variable_description"":""Degree to which creative-city status is recognized internationally.""}]","[{""variable_name"":""Paradiplomatic activity"",""variable_description"":""Assertiveness of city paradiplomacy and internationalization strategies.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,qualitative,explicit,"O artigo ""A arte do encontro: a paradiplomacia e a internacionalização das cidades criativas"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782018000200031,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,254af59f75c3526c48aa1ec39f50cdbc393a2540d6282abab7e38293fc342b58,data/processed/fulltext_gold/article_texts_gold.csv,,"Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo",2018,Revista de Sociologia e Política,No Error,Methodology and Formal Theory,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,explicit,"O artigo ""Eu quero acreditar! Da importância, formas de uso e limites dos testes de confiabilidade na Análise de Conteúdo"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0104-44782019000200209,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1d56ff027fa9b4e3d8058436e60feeafe79bd52309b1f659c4eae279b23a5962,data/processed/fulltext_gold/article_texts_gold.csv,,Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO),2019,Revista de Sociologia e Política,No Error,Comparative Politics,FALSE,Describe,single_country,single_region,Argentina,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,20,realizamos veinte entrevistas en profundidad semiestructuradas a dirigentes de Jóvenes PRO de la CABA.,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""Sociabilidad católica y práctica política en la organización juvenil del partido Propuesta Republicana (PRO)"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-44782020000100202,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,3b37591bad76e1607336b6d002f243cafc35c8f4bcd400aff728296c74db0785,data/processed/fulltext_gold/article_texts_gold.csv,,Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa,2020,Revista de Sociologia e Política,No Error,Comparative Politics,FALSE,Explain,,,,no_survey_data,structure_systematize,TRUE,Other,qualitative comparative analysis,,FALSE,"[{""variable_name"":""Legislative control, civil-society control and ideology"",""variable_description"":""Conditions hypothesized to support incumbent survival after the 2008 crisis.""}]","[{""variable_name"":""Presidential political survival"",""variable_description"":""Electoral or political resilience of Latin American presidents after the crisis and pink-tide reflux.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,FALSE,,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,mixed,explicit,"O artigo ""Resiliência eleitoral dos presidentes latino-americanos após a crise de 2008 e o refluxo da onda rosa"" apresenta argumento qualitativo explicativo com linguagem causal ou processual. Como não define estimando nem suposições de identificação, classifiquei o desenho como Other e a quantidade causal como FALSE."
S0104-44782020000400209,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,6bfdd4b87eb0a6de5404dbb90d3e2ff74f825b35694d9859185a9088b6df5819,data/processed/fulltext_gold/article_texts_gold.csv,,Programas de governo e promessas de campanha,2020,Revista de Sociologia e Política,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Programas de governo e promessas de campanha"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-44782023000100400,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,288bc637b7dd00149d4c462d86b08e7039392799169c56499e8551c79f15bf47,data/processed/fulltext_gold/article_texts_gold.csv,,Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo,2023,Revista de Sociologia e Política,No Error,Methodology and Formal Theory,FALSE,Describe,,,,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,explicit,"O artigo ""Como se fomenta ou se barra reformas eleitorais? Uma revisão de escopo"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-44782024000100204,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,data/processed/fulltext_gold/article_texts_gold.csv,,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,No Error,Comparative Politics,TRUE,Explain,,,,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Polarization and individual ideology"",""variable_description"":""Country-level polarization and individual ideological profiles in WVS data.""}]","[{""variable_name"":""Democratic commitment"",""variable_description"":""Rejection of strong-leader and military-rule alternatives.""}]","[{""iv_var_name"":""Polarization and individual ideology"",""dv_var_name"":""Democratic commitment"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",TRUE,FALSE,FALSE,77370,"totalizing 77,370 cases useful for the analyses, distributed across 57 national units",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Polarização e ideologia: explorando a natureza contextual do compromisso democrático"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-62762005000200006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,cceac17c5dee2d5173edd52f4c3503ea10934b1c1675bf593399e58067f854f8,data/processed/fulltext_gold/article_texts_gold.csv,,"Como os empresários pensam a política e a democracia: Brasil, anos 1990",2005,Opinião Pública,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,qualitative,essayistic,"O artigo ""Como os empresários pensam a política e a democracia: Brasil, anos 1990"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-62762006000100007,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,2bb606e385b39ea519646245a5bdf5b3fa10867635416adbd367692d977693d5,data/processed/fulltext_gold/article_texts_gold.csv,,Debates políticos na internet: a perspectiva da conversação civil,2006,Opinião Pública,No Error,Brazilian Politics,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Debates políticos na internet: a perspectiva da conversação civil"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0104-62762006000200005,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,data/processed/fulltext_gold/article_texts_gold.csv,,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,No Error,Brazilian Politics,TRUE,Explain,single_country,multiple_region,Brazil,runs_original_survey,original_survey,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Participatory-budgeting and civic-organization participation"",""variable_description"":""Participation in OP assemblies and other organizations during the 2002 election.""}]","[{""variable_name"":""Political information"",""variable_description"":""Levels of information about candidates, parties and political issues.""}]","[{""iv_var_name"":""Participatory-budgeting and civic-organization participation"",""dv_var_name"":""Political information"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,quantitative,explicit,"O artigo ""Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-62762007000200001,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,05edc45ef327cfb505b46d39d2f6633591859fdfe2a2a213006b299f9d092ac4,data/processed/fulltext_gold/article_texts_gold.csv,,Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006),2007,Opinião Pública,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Other,repeated cross-sectional survey comparison,,FALSE,"[{""variable_name"":""Electoral habituation between 2002 and 2006"",""variable_description"":""Repeated electoral experience across two presidential elections.""}]","[{""variable_name"":""Social capital and democratic attitudes"",""variable_description"":""Formal and informal dimensions of social capital and democratic support.""}]",,TRUE,FALSE,TRUE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,Mechanisms/Channels Mentioned But Not Explored,FALSE,quantitative,explicit,"O artigo ""Eleições e capital social: uma análise das eleições presidenciais no Brasil (2002-2006)"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-62762011000200010,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,701b1760fde8c6d8f8a927d2c39eba352f8a0462872e02cec3cfcb5bcf3e16d8,data/processed/fulltext_gold/article_texts_gold.csv,,,2011,Opinião Pública,No Error,Brazilian Politics,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""S0104-62762011000200010"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0104-62762012000200003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,e81072d4187a9496eee311d76b17e21700508407d7279f06aeb03c6adebdfb89,data/processed/fulltext_gold/article_texts_gold.csv,,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,2012,Opinião Pública,No Error,Brazilian Politics,TRUE,Describe,single_country,single_region,Brazil,runs_original_survey,original_survey,FALSE,,,,,,,,FALSE,FALSE,,35,foram entrevistados 35 dos 38 vereadores da gestão 2009-2012,TRUE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0104-62762014000300377,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,44fe73642c0a75d57e91cf8a1249663635d62e6f70cac0ea37639c53581d30da,data/processed/fulltext_gold/article_texts_gold.csv,,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,2014,Opinião Pública,No Error,Methodology and Formal Theory,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0104-62762014000300523,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,b77d579656b4d0685346ceeaee95dfd747446fbd3066d70a17b64a38f39a95c7,data/processed/fulltext_gold/article_texts_gold.csv,,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,2014,Opinião Pública,No Error,Brazilian Politics,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,,,,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Encarte de dados: Opinião sobre questões de segurança pública e comportamento social"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0104-62762015000100132,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,f936016854727526d1dac146fb72c66642722e82327df6d896aa81408526d328,data/processed/fulltext_gold/article_texts_gold.csv,,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Perceptions and demographics"",""variable_description"":""Survey measures of perceptions about defense, threats, military role and respondent characteristics.""}]","[{""variable_name"":""Trust in the Brazilian Armed Forces"",""variable_description"":""Survey-based confidence in the Armed Forces.""}]","[{""iv_var_name"":""Perceptions and demographics"",""dv_var_name"":""Trust in the Brazilian Armed Forces"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]",FALSE,TRUE,FALSE,3796,"Ao todo, foram ouvidas 3.796 pessoas, em todas as unidades da federação, entre os dias 8 e 29 de agosto de 2011",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-62762016000200318,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,27d7b9456470a508190a140e5a73253897777bf7ce274c74e74174238ccac6bc,data/processed/fulltext_gold/article_texts_gold.csv,,Medindo o acesso à Justiça Cível no Brasil,2016,Opinião Pública,No Error,Public Policy/Administration,FALSE,,single_country,,Brazil,uses_public_available_survey,not_original,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,explicit,"O artigo ""Medindo o acesso à Justiça Cível no Brasil"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S0104-62762018000100209,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,bf4101f5f850fa23ed8197e2651b11fb5df6d4a8157cee7b089ff7b035cc5ac5,data/processed/fulltext_gold/article_texts_gold.csv,,Violência e satisfação com a democracia no Brasil,2018,Opinião Pública,No Error,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Victimization and violence-related perceptions"",""variable_description"":""Criminological variables associated with violence and fear.""},{""variable_name"":""Interpersonal trust"",""variable_description"":""Mediator connecting violence variables to democratic satisfaction.""}]","[{""variable_name"":""Satisfaction with democracy"",""variable_description"":""Survey response on satisfaction with the functioning of democracy in Brazil.""}]","[{""iv_var_name"":""Victimization and violence-related perceptions"",""dv_var_name"":""Satisfaction with democracy"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":false},{""iv_var_name"":""Interpersonal trust"",""dv_var_name"":""Satisfaction with democracy"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,Mechanisms/Channels Mentioned With Substantial Exploration,FALSE,quantitative,explicit,"O artigo ""Violência e satisfação com a democracia no Brasil"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S0104-62762018000300486,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,1b1eab9a70f2fdb3ecebc1e38427dee0c8464eb630039ab0e9a9ad83dafaae62,data/processed/fulltext_gold/article_texts_gold.csv,,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,2018,Opinião Pública,No Error,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-62762020000100034,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,16e3c574de22acc7177f10fd39aa58d5ec53a0602a227ae7d543455137886fe1,data/processed/fulltext_gold/article_texts_gold.csv,,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,No Error,Brazilian Politics,TRUE,Describe,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,"[{""variable_name"":""Sociodemographic recortes and fear of violence"",""variable_description"":""Age, race, class, region, municipality size, schooling and violence-related attitudes.""}]","[{""variable_name"":""Propensity to authoritarianism"",""variable_description"":""Index based on a version of the F scale applied in 2017.""}]",,FALSE,FALSE,,,,FALSE,FALSE,FALSE,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017"" conduz análise quantitativa própria ou secundária, predominantemente descritiva/associacional. Não identifiquei desenho de identificação causal, estimando causal ou suposições de identificação no texto."
S0104-62762021000100051,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,ee000564b2784b5cdf158ac69e666b8f6c37652e6ace6e1a75b27201514137bf,data/processed/fulltext_gold/article_texts_gold.csv,,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,2021,Opinião Pública,No Error,Comparative Politics,FALSE,Describe,single_country,,Portugal,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,mixed,explicit,"O artigo ""A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-62762025000100204,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,45c0f878038195c35939142174b07c01bcf6021cebf7481f228efcb63b176c2f,data/processed/fulltext_gold/article_texts_gold.csv,,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,2025,Opinião Pública,No Error,Public Policy/Administration,FALSE,Describe,single_country,multiple_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,19,entrevistas semiestruturadas com 18 titulares dos órgãos e um assessor de ouvidoria (total de 19 entrevistas),,,,,,,,,,FALSE,mixed,explicit,"O artigo ""Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação."
S0104-62762025000100220,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,68e0fb77b5496b51ad1ec9b203650f62e3858e5c99830bcada20c10bf866eb10,data/processed/fulltext_gold/article_texts_gold.csv,,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",2025,Opinião Pública,No Error,Comparative Politics,TRUE,Explain,single_country,,Chile,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""Justice trust, insecurity, corruption and police performance"",""variable_description"":""Latinobarómetro measures used as predictors of trust in Carabineros.""}]","[{""variable_name"":""Trust in the national police"",""variable_description"":""Confidence in Chilean Carabineros from Latinobarómetro surveys, 2015-2020.""}]","[{""iv_var_name"":""Justice trust and police performance"",""dv_var_name"":""Trust in the national police"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":false},{""iv_var_name"":""Insecurity and perceived corruption"",""dv_var_name"":""Trust in the national police"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":false}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O artigo ""Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020"" usa dados quantitativos para explicar um outcome por variáveis observacionais. A linguagem de efeito/determinantes foi classificada conservadoramente: não há estimando causal claro nem suposições substantivas de identificação, portanto a quantidade causal é FALSE."
S1806-64452005000100002,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,a5b934dda90c578f365199471d9893a70a2806a2627c034a057e1b8672f7f9b1,data/processed/fulltext_gold/article_texts_gold.csv,,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,2005,Sur. Revista Internacional de Direitos Humanos,No Error,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1806-64452005000100003,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9dcc01064a1354bf014d666bec59db2f80bb8e080a8b3e0a9eefc3646e0cdfee,data/processed/fulltext_gold/article_texts_gold.csv,,Direito à educação e educação para os direitos humanos,2005,Sur. Revista Internacional de Direitos Humanos,No Error,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Direito à educação e educação para os direitos humanos"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1806-64452005000100006,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,70fad4a8c4f148a5b8037886dee10e78adb623373e7f99be4f78ce5225659e49,data/processed/fulltext_gold/article_texts_gold.csv,,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais",2005,Sur. Revista Internacional de Direitos Humanos,No Error,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
S1806-64452006000100005,agent_b,agent_b_v2+common_schema_v2,codex_subagent_inherited,2026-06-03T00:00:00Z,9a1060f4f40de21d723e06c047293e9bbe0fbe451a76191c9f41b8dad80a431b,data/processed/fulltext_gold/article_texts_gold.csv,,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,2006,Sur. Revista Internacional de Direitos Humanos,No Error,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,,,,,,,,,FALSE,theoretical-normative,essayistic,"O artigo ""Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto."
