pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0104-62762012000200003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7280d3f9cad4ffa636126fbd7465240ff6daa0ca8eb359670558a1961019065e,data/processed/sample_xmls/S0104-62762012000200003.xml,,Solidariedade e expressão jurídica: valores políticos de vereadores sobre direitos sociais,2012,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,,,,,,,,,,,,,,,,mixed,explicit,"O XML não contém corpo integral; o resumo declara entrevistas, sistematização, frequências, testes estatísticos e análise constitucional sobre vereadores de Curitiba. Classifiquei como estudo misto explícito."
S0104-62762014000300377,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,f93dc82ec8f069741dc616f8e3ae4b3d3efde867fe6b6fd83e034d8ef4a2cef6,data/processed/sample_xmls/S0104-62762014000300377.xml,,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,2014,Opinião Pública,Missing/Corrupt,Methodology and Formal Theory,TRUE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,Other,Análise de correspondências aplicada a corpus de imprensa,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo propõe protocolo com CAQDAS e análise de correspondências aplicado a textos sobre ações afirmativas na imprensa brasileira. Classifiquei como artigo metodológico quantitativo/descritivo.
S0104-62762014000300523,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,93ebe043d7ebc78c9e1ab59390c23ccbaf77d98a4ad626db58dcdc2d1a95dffc,data/processed/sample_xmls/S0104-62762014000300523.xml,,Encarte de dados: Opinião sobre questões de segurança pública e comportamento social,2014,Opinião Pública,Missing/Corrupt,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral nem resumo; o título indica encarte de dados sobre segurança pública e comportamento social. Sem texto substantivo, não inferi análise quantitativa ou método específico."
S0104-62762015000100132,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6861c17bd8aa43cdd0a9db27d85f6c786592a979dbb3410867246c548cdf249b,data/processed/sample_xmls/S0104-62762015000100132.xml,,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""socioeconomic, regional and perception variables"",""variable_description"":""Condicionantes socioeconômicos e regionais e percepções sobre legitimidade/efetividade de políticas.""}]","[{""variable_name"":""trust in the Armed Forces"",""variable_description"":""Grau de confiança da população brasileira nas Forças Armadas.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa survey nacional SIPS-Defesa e modelo de regressão ordinal. Classifiquei como quantitativo explicativo, com modelo observacional comum."
S0104-62762016000200318,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,60f71079f1e5f945900455dd2553f7c8809065a40f9ead2cc8d81bbf2585c659,data/processed/sample_xmls/S0104-62762016000200318.xml,,Medindo o acesso à Justiça Cível no Brasil,2016,Opinião Pública,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo discute construção de medida de acesso à justiça com base em survey conduzido entre 2010 e 2014. Classifiquei como quantitativo metodológico/descritivo de política pública.
S0104-62762018000100209,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,4c3acbe9f9b408164a504e0599abfe8d09205fae103b51657757cccf79107bdc,data/processed/sample_xmls/S0104-62762018000100209.xml,,Violência e satisfação com a democracia no Brasil,2018,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,Multiple Designs,"Regressão linear, equações simultâneas, modelos não paramétricos e mediação causal observacional",,,"[{""variable_name"":""criminological variables"",""variable_description"":""Variáveis criminológicas e violência percebida/experimentada.""}]","[{""variable_name"":""satisfaction with democracy"",""variable_description"":""Satisfação com a democracia no Brasil.""},{""variable_name"":""interpersonal trust"",""variable_description"":""Confiança interpessoal como possível mediadora.""}]",,TRUE,FALSE,FALSE,,,TRUE,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa Barômetro das Américas 2014 e vários modelos, incluindo mediação causal. Classifiquei como quantitativo explicativo com múltiplos desenhos/modelos observacionais."
S0104-62762018000300486,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,522c3010807c20894599e29c82a11d25e8665f0ddcb926aba390cb26fcf32181,data/processed/sample_xmls/S0104-62762018000300486.xml,,Fim da direita envergonhada? Atuação da bancada evangélica e da bancada da bala e os caminhos da representação do conservadorismo no Brasil,2018,Opinião Pública,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo analisa discursos e projetos de lei de parlamentares entre 2010 e 2017. Classifiquei como qualitativo explícito sobre representação conservadora no Brasil.
S0104-62762020000100034,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,f5d73b3128cd260483e3f183b35b7e0d94007b22552f4a1208f57c1bac0dab13,data/processed/sample_xmls/S0104-62762020000100034.xml,,Medo da violência e adesão ao autoritarismo no Brasil: proposta metodológica e resultados em 2017,2020,Opinião Pública,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,runs_original_survey,original_survey,FALSE,,,,,"[{""variable_name"":""fear of violence"",""variable_description"":""Medo da violência mobilizado como possível propulsor de tendências autoritárias.""}]","[{""variable_name"":""authoritarian attitudes"",""variable_description"":""Adesão a posições autoritárias medida pela escala F de Adorno.""}]",,TRUE,FALSE,FALSE,2087,Foram entrevistadas 2.087 pessoas que responderam a uma versão de 17 itens da escala de autoritarismo de Adorno (Escala F).,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara levantamento representativo com 2.087 pessoas e escala de autoritarismo. Classifiquei como quantitativo explicativo, sem atribuir desenho experimental ou identificação causal."
S0104-62762021000100051,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7f18e4bc5ea1ff45a7d95c7062f06a0c84c4c40b1ca9acc825a86906087aab2c,data/processed/sample_xmls/S0104-62762021000100051.xml,,A mobilização cívica e política na era das redes sociais: uma análise da ação de movimentos sociais no Facebook,2021,Opinião Pública,Missing/Corrupt,Comparative Politics,TRUE,Describe,single_country,,Portugal,no_survey_data,field_study,FALSE,,,,,,,,,,,8,análise de conteúdo das páginas de Facebook dos oito movimentos estudados,,,,,,,,,,,mixed,explicit,O XML não contém corpo integral; o resumo declara metodologia mista com análise de conteúdo de páginas de Facebook de oito movimentos e seis entrevistas presenciais. Classifiquei como estudo misto explícito de movimentos sociais.
S0104-62762025000100204,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,2932ba040b2d68e8efbe400161a89037a6c75321bb566a2a7e28c5df1c38b3cd,data/processed/sample_xmls/S0104-62762025000100204.xml,,Quem guarda os guardas? Análise descritiva e proposta classificatória das ouvidorias penitenciárias estaduais,2025,Opinião Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,field_study,FALSE,,,,,,,,,,,19,propõe-se uma descrição de 19 das 21 ouvidorias estaduais,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo informa entrevistas, análise documental e dados obtidos via LAI sobre ouvidorias penitenciárias. Classifiquei como estudo qualitativo descritivo/classificatório de administração pública."
S0104-62762025000100220,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,4d3b55e84f4bcc78765dd804645a6b0595870d7fc7edf877fcf9f4ce6ba8f6bb,data/processed/sample_xmls/S0104-62762025000100220.xml,,"Determinantes da confiança na Polícia Nacional: o caso dos Carabineros chilenos, 2015-2020",2025,Opinião Pública,Missing/Corrupt,Comparative Politics,TRUE,Explain,single_country,,Chile,uses_public_available_survey,not_original,TRUE,,,,,"[{""variable_name"":""justice-system trust, corruption perception and insecurity perception"",""variable_description"":""Confiança no sistema judicial, percepção de corrupção em Carabineros e percepção de insegurança.""}]","[{""variable_name"":""trust in Carabineros"",""variable_description"":""Confiança na Polícia Nacional chilena entre 2015 e 2020.""}]",,FALSE,FALSE,TRUE,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa Latinobarómetro 2015-2020 para analisar confiança nos Carabineros. Classifiquei como quantitativo explicativo, mas marquei qualificação não causal porque o resumo fala em associações, não efeitos identificados."
S1806-64452005000100002,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,55acf0c6d68cee73961a5c08d7e44d9de8ec13172d3e3c70ae5cb817012fe364,data/processed/sample_xmls/S1806-64452005000100002.xml,,Os direitos humanos na implementação dos Objetivos de Desenvolvimento do Milênio,2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo discute implementação dos Objetivos de Desenvolvimento do Milênio sob perspectiva legal e de direitos humanos. Classifiquei como ensaio normativo de direitos humanos e desenvolvimento.
S1806-64452005000100003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,5defe281436104423e397d314b0c19006c195adab7c515c3a862ecde1d5e06b2,data/processed/sample_xmls/S1806-64452005000100003.xml,,Direito à educação e educação para os direitos humanos,2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,Public Policy/Administration,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo recapitula debates sobre direito à educação na Declaração Universal e exemplos de educação em direitos humanos. Classifiquei como ensaio normativo de política educacional e direitos humanos.
S1806-64452005000100006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,94593c039e7ebe1aa82fbcd508e925a15cd68ddc41973f21834120eb0976af87,data/processed/sample_xmls/S1806-64452005000100006.xml,,"Direitos humanos, meio ambiente e conflitos: enfrentando os crimes ambientais",2005,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo analisa normas jurídicas internacionais sobre meio ambiente em conflitos armados e competência do Tribunal Penal Internacional. Classifiquei como ensaio jurídico-normativo de direitos humanos internacionais.
S1806-64452006000100005,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,22e8ef26bfba7f1423288e09d46d015aa4ee68c35f23eab2bf22feaa64c6e25b,data/processed/sample_xmls/S1806-64452006000100005.xml,,Os pontos positivos de diferentes tradições: o que se pode ganhar e o que se pode perder combinando direitos e desenvolvimento?,2006,Sur. Revista Internacional de Direitos Humanos,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo compara abordagens de direitos humanos e desenvolvimento para pobreza e exclusão. Não há análise empírica própria, então classifiquei como ensaio normativo internacional."
S1981-38212007000100070,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,5e5cef8b47019200dd8e5950ea01f037e3a39382ebd3e0bca4e3c31d109d3e21,data/processed/sample_xmls/S1981-38212007000100070.xml,,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,2007,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,uses_public_available_survey,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""voter attributes and political attitudes"",""variable_description"":""Religião, sentimentos partidários, posicionamento esquerda-direita, avaliação do governo e atributos dos candidatos.""}]","[{""variable_name"":""2002 presidential vote choice"",""variable_description"":""Decisão de voto na eleição presidencial brasileira de 2002.""}]",,FALSE,TRUE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo declara regressões logísticas com dados do ESEB, survey nacional pós-eleitoral. Classifiquei como quantitativo explicativo de comportamento eleitoral, sem claim causal explícito de identificação."
S1981-38212007000200010,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,baecbc75663b8d014f376a8e1dfd1dc5ecceb3d0eca36fbbfd2c08b2f0556f1a,data/processed/sample_xmls/S1981-38212007000200010.xml,,Transnational Social Movements and the Globalization Agenda: A Methodological Approach Based on the Analysis of the World Social Forum,2007,Brazilian Political Science Review,Missing/Corrupt,International Relations,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo apresenta abordagem teórico-metodológica para movimentos sociais transnacionais e analisa o Fórum Social Mundial como expressão política. Não há dados próprios ou método empírico detalhado no resumo.
S1981-38212008000100127,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,ca149f0a7e44f4ae03231552d3050582706aa1fee24966bcded8f886b0a1bff8,data/processed/sample_xmls/S1981-38212008000100127.xml,,The United Nations System and the Process of Political Articulation of Local Authorities as a Global Actor,2008,Brazilian Political Science Review,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo descreve e analisa a articulação de autoridades locais como ator global no sistema ONU. Classifiquei como qualitativo/teórico de RI, sem método explícito."
S1981-38212009000100011,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,6fcaa67f12de93404b82bd96b2fb0456d11d95289cada6405c2215f8b9fdd4c5,data/processed/sample_xmls/S1981-38212009000100011.xml,,Social Scientists and Public Administration in the Lula da Silva Government,2009,Brazilian Political Science Review,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,TRUE,FALSE,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo afirma pesquisa empírica sobre presença de cientistas sociais no governo Lula. Como o método não é detalhado, classifiquei como qualitativo ensaístico de administração pública."
S1981-38212010000100131,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,acf99004b9ca1bf50cb2744664a12a74c4912547fa19a4d4cb7f31281b852e0e,data/processed/sample_xmls/S1981-38212010000100131.xml,,Private Security and the State in Latin America: the Case of Mexico City,2010,Brazilian Political Science Review,Missing/Corrupt,Comparative Politics,FALSE,Describe,single_country,single_region,Mexico,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo analisa mercado de segurança privada, regulação e Estado na Cidade do México. O resumo não detalha método empírico, então mantive evidência qualitativa ensaística."
S1981-38212013000100002,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,8ee9c606dd67d273bf919250948241f523e5cffe19438921e44ba86502433218,data/processed/sample_xmls/S1981-38212013000100002.xml,,When is statistical significance not significant?,2013,Brazilian Political Science Review,Missing/Corrupt,Methodology and Formal Theory,TRUE,Describe,,,,no_survey_data,other_original_data,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo informa uso de replicação, simulações e dados observacionais para discutir valor-p. Classifiquei como artigo metodológico quantitativo, não como estudo substantivo causal."
S1981-38212013000200003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,81710f17f09cbbb6b28e82bdcfd98feb33c13a6ec903945e3bea121b4ec4018b,data/processed/sample_xmls/S1981-38212013000200003.xml,,"Perceptions on justice, the judiciary and democracy",2013,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,multiple_region,Brazil,runs_original_survey,original_survey,FALSE,,,,,"[{""variable_name"":""perceptions of justice and judiciary"",""variable_description"":""Percepções sobre justiça, desigualdade e instituições judiciais.""}]","[{""variable_name"":""dissatisfaction with democracy"",""variable_description"":""Insatisfação com a democracia e relação com judicialização.""}]",,FALSE,TRUE,FALSE,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo baseia-se em survey nas regiões metropolitanas de Belo Horizonte, Goiânia, Porto Alegre e Recife. Classifiquei como quantitativo explicativo sobre percepções de justiça e democracia."
S1981-38212013000300001,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e0692c56d0176085095d8835a15cace84290f676cb0dcfa0b0eb968070e70bf3,data/processed/sample_xmls/S1981-38212013000300001.xml,,"Government, political actors and governance in urban policies in Brazil and São Paulo: concepts for a future research agenda",2013,Brazilian Political Science Review,Missing/Corrupt,Public Policy/Administration,FALSE,,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral; o resumo apresenta ensaio analítico para definir governança em políticas urbanas no Brasil e São Paulo. Não há análise empírica própria, então classifiquei como ensaio teórico de políticas públicas."
S1981-38212015000100003,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,0a02706bf1b6ae220eb5a4756c55b15c27ee925a9751048997ac995ece830a82,data/processed/sample_xmls/S1981-38212015000100003.xml,,Non-domination and Political Institutions: The Contested Concept of Republican Democracy,2015,Brazilian Political Science Review,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo compara modelos normativos de democracia republicana associados ao neo-republicanismo. Classifiquei como ensaio de teoria política.
S1981-38212015000100115,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,a2786e559a3f27d5e4fd37412365b0f7d6449ee29e9cf5d20ae6c0bdd8ca9606,data/processed/sample_xmls/S1981-38212015000100115.xml,,"Brazilian Congress, 2014 elections and governability challenges",2015,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,,Brazil,no_survey_data,not_original,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,essayistic,"O XML não contém corpo integral; o resumo examina resultados das eleições de 2014 para o Congresso Nacional. Classifiquei como nota quantitativa descritiva, mas o resumo não detalha método."
S1981-38212015000300021,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,12d2b2a4ed485a62bf79a2af86b03eb9b7996d53a0ff123e2970a7d0f1f2edde,data/processed/sample_xmls/S1981-38212015000300021.xml,,The Elusive New Middle Class in Brazil,2015,Brazilian Political Science Review,Missing/Corrupt,Other,TRUE,Describe,single_country,,Brazil,uses_public_available_survey,not_original,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,"O XML não contém corpo integral; o resumo usa indicadores da POF/IBGE 2008-2009 para avaliar perfil socioeconômico da chamada nova classe média. Classifiquei como quantitativo descritivo, sem desenho causal."
S1981-38212019000100200,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e738a602d2a18d71916199e5d153939ce42d6066be6295b90921c9bcd275485e,data/processed/sample_xmls/S1981-38212019000100200.xml,,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",2019,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,TRUE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,Kitchen Sink Linear Model,,,,"[{""variable_name"":""incumbent alignments, modernization, pluralism and inclusion"",""variable_description"":""Quatro explicações testadas para variação ideológica municipal.""}]","[{""variable_name"":""municipal-level electorally expressed ideology"",""variable_description"":""Ideologia expressa eleitoralmente em municípios brasileiros entre 1994 e 2018.""}]",,TRUE,FALSE,FALSE,,,,,TRUE,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo declara análise ecológica municipal entre 1994 e 2018 e teste de quatro explicações. Classifiquei como quantitativo explicativo com modelo observacional.
S1981-38212020000100204,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,d4451ca4cf39b1cf7a1e4b15bd22353b789fd182aa1ef45bb032161d4351196f,data/processed/sample_xmls/S1981-38212020000100204.xml,,The Internationalization of the Brazilian Public Prosecutor&#8217;s Office: Anti-Corruption and Corporate Investments in the 2000s,2020,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,FALSE,Explain,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,explicit,"O XML não contém corpo integral; o resumo declara análise de documentos de cooperação, viagens internacionais e conexões do MPF. Classifiquei como qualitativo explicativo sobre internacionalização de elite jurídica e anticorrupção."
S1981-38212020000200203,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,9b8290ddc15153968b2957ac24aa06e5d6a4163035cee4b6fde5a35f7021f500,data/processed/sample_xmls/S1981-38212020000200203.xml,,Benjamin Constant and the Combination of the Freedom of the Ancients with that of the Moderns,2020,Brazilian Political Science Review,Missing/Corrupt,Political Theory and Philosophy,FALSE,,,,,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,O XML não contém corpo integral; o resumo interpreta Benjamin Constant e a combinação das liberdades antiga e moderna. Classifiquei como ensaio de teoria política.
S1981-38212021000300702,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,52be538f3c0f6ffb5da3386f409730bc9f771db708607308dca3b6d967f09175,data/processed/sample_xmls/S1981-38212021000300702.xml,,"The Brazilian Conservative Wave, the Bolsonaro Administration, and Religious Actors",2021,Brazilian Political Science Review,Missing/Corrupt,Brazilian Politics,FALSE,Describe,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,qualitative,essayistic,"O XML não contém corpo integral; o resumo traça dimensões da trajetória evangélica na política brasileira e no governo Bolsonaro. Não há método empírico declarado, então mantive classificação qualitativa ensaística."
S1981-38212024000200201,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,bf453b7ca47e85fb36adffda19c74f58b40b51d8fe2ccd7f74eb86b5cea2ecca,data/processed/sample_xmls/S1981-38212024000200201.xml,,The African Agenda of Evangelical Christians in Brazilian Foreign Policy: The Crisis of the Universal Church of the Kingdom of God in Angola,2024,Brazilian Political Science Review,Missing/Corrupt,International Relations,FALSE,Explain,multiple_countries,,Brazil; Angola,no_survey_data,not_original,FALSE,,,,,,,,TRUE,FALSE,FALSE,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara estudo de caso da crise da Igreja Universal em Angola para analisar evangélicos na política externa brasileira. Classifiquei como qualitativo explicativo de RI.
S2236-57102023000100213,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,e096144342d866d4bf56b780c6e57d2942ad563b2bbaf1901c1cd2c7eb24e45f,data/processed/sample_xmls/S2236-57102023000100213.xml,,AVANÇOS TEÓRICOS DO CAMPO DE CONHECIMENTOS DA GESTÃO SOCIAL: UMA ANÁLISE INTEGRATIVA,2023,Cadernos Gestão Pública e Cidadania,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo declara análise integrativa de artigos da base SPELL entre 2010 e 2020 sobre gestão social. Classifiquei como revisão qualitativa explícita de administração pública.
S2236-57102025000101006,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,72a17821cee26dfa9d30a732f4659a0109d196b6c69d3e319cc55ee4098f752d,data/processed/sample_xmls/S2236-57102025000101006.xml,,GOVERNO ABERTO EM ÂMBITO MUNICIPAL: O CASO DOS OBSERVATÓRIOS DE POLÍTICAS PÚBLICAS,2025,Cadernos Gestão Pública e Cidadania,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,qualitative,explicit,O XML não contém corpo integral; o resumo descreve em profundidade o observatório de políticas públicas de Guarulhos entre 2017 e 2023. Classifiquei como estudo de caso qualitativo de governo aberto municipal.
S2236-57102025000101606,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,06819a27477dbbc41cddabb028006711092641690a2cd5225463f2a7e55b8205,data/processed/sample_xmls/S2236-57102025000101606.xml,,"TRABALHADORES, DIREITA, VÍTIMAS DA VIOLÊNCIA E DA COVID-19: QUEM PROTESTOU DURANTE A PANDEMIA NO BRASIL?",2025,Cadernos Gestão Pública e Cidadania,Missing/Corrupt,Brazilian Politics,TRUE,Describe,single_country,multiple_region,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,,,,,,,,,,,,,,,,quantitative,explicit,O XML não contém corpo integral; o resumo usa dados de eventos de protesto entre 2020 e 2021 cobrindo as cinco regiões do Brasil. Classifiquei como quantitativo descritivo sobre movimentos sociais na pandemia.
S2236-57102025000101611,agent_a,agent_a_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:55:47Z,7c72d8779c554249de67848170f083c2e5e83c8aee54de56ea7a19f52d699bf4,data/processed/sample_xmls/S2236-57102025000101611.xml,,"MOVIMENTOS SOCIAIS, PROTESTOS E PARTICIPAÇÃO SOCIAL EM TEMPOS DE PANDEMIA: NAS RUAS, NAS REDES, NOS TERRITÓRIOS E NAS INSTITUIÇÕES",2025,Cadernos Gestão Pública e Cidadania,Missing/Corrupt,Brazilian Politics,FALSE,,single_country,,Brazil,no_survey_data,,,,,,,,,,,,,,,,,,,,,,,,,theoretical-normative,essayistic,"O XML não contém corpo integral nem resumo; o título indica movimentos sociais, protestos e participação social na pandemia. Sem texto substantivo, não inferi método, dados ou objetivos além do subcampo provável."
