pid,agent_id,prompt_version,model,run_timestamp,input_text_hash,source_file,raw_response_path,manifest_title,manifest_year,manifest_journal_title,error_in_raw_text,subfield,is_empirical_quant_paper,general_goal_of_analysis,single_country_study,single_region,countries_of_focus,paper_uses_survey_data,uses_original_dataset,seeks_determinants,main_causal_research_design,other_research_design,instrumental_variable_instrument,placebo_test,independent_variables,dependent_variables,main_variable_relationship,makes_explicit_causal_claim,makes_implicit_causal_claim,strong_non_causal_causal_qualification,sample_size,sample_size_quote,claims_any_statistically_significant_results,references_power_analysis,clearly_defined_explanatory_variable,clear_causal_quantity_of_interest,specifies_estimate_equations,discusses_threats_to_causality,statement_of_identification_assumptions_quote,statement_of_identification_assumptions,effort_to_explore_mechanisms,mentions_pre_registered_design_and_analysis_plan,evidence_type,method_status,brief_justification
S0034-73292022000100205,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,341efbe0d839f3e53c1b5eb9456f7728ec2552c2c93226d5814fc72e04168220,data/processed/sample_xmls/S0034-73292022000100205.xml,,The space left for regional integration (or lack thereof): Structural causes of institutional fragmentation in Latin America (1991-2019),2022,Revista Brasileira de Política Internacional,Missing/Corrupt,International Relations,TRUE,Explain,,single_region,China; Brazil,no_survey_data,procure_original_data,TRUE,Other,Longitudinal comparative regional-organization analysis,,FALSE,"[{""variable_name"":""ties to China"",""variable_description"":""Growing connections to China as extra-regional catalyst.""},{""variable_name"":""ties to Brazil"",""variable_description"":""Shrinking Brazilian regional paymaster role.""}]","[{""variable_name"":""institutional fragmentation"",""variable_description"":""Fragmentation among Latin American regional organizations.""}]","[{""iv_var_name"":""ties to China"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""ties to Brazil"",""dv_var_name"":""institutional fragmentation"",""relationship_type"":""Negative"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0034-73292023000200502,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,4e6901a96b406a57605267eca57f5ce6a94da9068edec6c93a7a858fc39607b2,data/processed/sample_xmls/S0034-73292023000200502.xml,,Mercosur and Environment: progress in promoting the Sustainable Development Goals and the 2030 Agenda,2023,Revista Brasileira de Política Internacional,Missing/Corrupt,International Relations,TRUE,Describe,,single_region,,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,mixed,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência mixed e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-73292025000200604,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,413bbe06762658e29923db9f23a8b855044a1fc509ce2d22c225eb35a994c13f,data/processed/sample_xmls/S0034-73292025000200604.xml,,Impact of China&#8211;Latin America Transportation Infrastructure Cooperation on Latin American Economies: A Project Data Study (2009&#8211;2023),2025,Revista Brasileira de Política Internacional,Missing/Corrupt,International Relations,TRUE,Describe,,single_region,China,no_survey_data,procure_original_data,FALSE,,,,,,,,FALSE,FALSE,,,,TRUE,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em International Relations, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122006000100004,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,3d3ada221d10343d96604f477c44741840ea045aadf09bf2f744646964d1ee3d,data/processed/sample_xmls/S0034-76122006000100004.xml,,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122009000100006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,3195e06bad438742f6716b9880ca012979f24400e4cc7f5c89a03b92fada74cf,data/processed/sample_xmls/S0034-76122009000100006.xml,,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,single_region,Brazil,no_survey_data,field_study,TRUE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122009000300003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,b980b22a71b124769fb310d0c0f85434632a65166dbf2a55fb05d8e460990539,data/processed/sample_xmls/S0034-76122009000300003.xml,,Exames de mamografia em Mato Grosso do Sul: análise da cobertura como componente de equidade,2009,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,single_region,Brazil,no_survey_data,not_original,FALSE,,,,,,,,FALSE,FALSE,,77,77 municipalities,,FALSE,,,FALSE,,,,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122009000600006,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,c539babf26f82fca0a8e8308fefd975bc949aa981e1247d628ca95de54098ee4,data/processed/sample_xmls/S0034-76122009000600006.xml,,Accountability: já podemos traduzi-la para o português?,2009,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,,Brazil,no_survey_data,not_original,TRUE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122011000400011,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,6b53bb253b91fb3f09b0f02462ae2701c6450d376dc099765524c9c506ad25c3,data/processed/sample_xmls/S0034-76122011000400011.xml,,A unidade dos contrários: fordismo e pós-fordismo,2011,Revista de Administração Pública,Missing/Corrupt,Other,FALSE,Explain,,,,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Other, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122014000100004,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,bf362a3bb3fadac61f7772f08818c31376251bff51f338c965adc5ebceb84054,data/processed/sample_xmls/S0034-76122014000100004.xml,,Legitimidade das organizações da sociedade civil: análise de conteúdo à luz da teoria da capacidade crítica,2014,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Explain,single_country,single_region,Brazil,no_survey_data,field_study,TRUE,,,,,,,,FALSE,FALSE,,46,46 representative actors,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Explain. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122014000500011,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,9273403f0ef5b05ca42889d2cf5ac0397c685cf218185de21c6b176ebb659dc3,data/processed/sample_xmls/S0034-76122014000500011.xml,,Dificuldades e perspectivas no acesso de micro e pequenas empresas a linhas de crédito públicas: o caso de Chapecó,2014,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,single_region,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122014000600003,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,306dcfcc6a9b015ee8f9793861444bb93e4e2e680370e15de6aca5ac05523a27,data/processed/sample_xmls/S0034-76122014000600003.xml,,Problema da falta de vagas em creches: matriz de loops e a priorização de causas de problemas complexos,2014,Revista de Administração Pública,Missing/Corrupt,Methodology and Formal Theory,FALSE,Describe,single_country,,Brazil,no_survey_data,field_study,FALSE,,,,,,,,FALSE,FALSE,,3,three Brazilian municipalities,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Methodology and Formal Theory, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122015000300563,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,52135dd874e10e3534a4f7905ad0bf6c361b077efd9e57b53d63fb048ac95d84,data/processed/sample_xmls/S0034-76122015000300563.xml,,"A configuração institucional da política de esporte no Brasil: organização, evolução e dilemas",2015,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,structure_systematize,FALSE,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,qualitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência qualitative e método explicit; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122016000500745,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,d138d4f93c8f2e0caa3b4205d1a738d551472e12dd886abc1abc1025170f0ec5,data/processed/sample_xmls/S0034-76122016000500745.xml,,A auditoria de custos e preços: eficácia nos serviços contratantes de defesa na Espanha,2016,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,TRUE,Describe,single_country,,Spain,no_survey_data,not_original,FALSE,,,,FALSE,,,,TRUE,FALSE,FALSE,,,,FALSE,,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Describe. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
S0034-76122016000600959,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,936c4ddb625d2a779551539fa243c67fa37e6e4215ec79c723963a71d1207a8b,data/processed/sample_xmls/S0034-76122016000600959.xml,,"Análise de políticas públicas no Brasil: de uma prática não nomeada à institucionalização do ""campo de públicas""",2016,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,FALSE,Describe,single_country,,Brazil,no_survey_data,,,,,,,,,,FALSE,FALSE,,,,,FALSE,,,,,,,No Mention of Mechanisms/Channels,FALSE,theoretical-normative,essayistic,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência theoretical-normative e método essayistic; o objetivo analítico principal foi tratado como Describe. O resumo disponível não sustenta a codificação de um desenho de identificação causal forte."
S0034-76122017000500879,agent_b,agent_b_v1+common_schema_v1,codex_subagent_inherited,2026-06-03T20:54:35Z,3edc078b0df2c97038d501b3dc21e0b8b1e8ea57d5852d6131814d24ef19037c,data/processed/sample_xmls/S0034-76122017000500879.xml,,Determinantes para o cumprimento de prazo e preço em obras da educação: uma análise nos municípios capixabas,2017,Revista de Administração Pública,Missing/Corrupt,Public Policy/Administration,TRUE,Explain,single_country,single_region,Brazil,no_survey_data,procure_original_data,TRUE,Kitchen Sink Linear Model,,,FALSE,"[{""variable_name"":""bidding modality"",""variable_description"":""Public bidding and invitation procurement types.""},{""variable_name"":""service type"",""variable_description"":""Whether the project was a renovation.""},{""variable_name"":""municipal and political characteristics"",""variable_description"":""Population, reelection status and mayor-president party alignment.""}]","[{""variable_name"":""deadline compliance"",""variable_description"":""Whether education public works met deadlines.""},{""variable_name"":""price compliance"",""variable_description"":""Whether education public works met expected prices.""}]","[{""iv_var_name"":""bidding modality"",""dv_var_name"":""deadline compliance"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""municipal and political characteristics"",""dv_var_name"":""price compliance"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,FALSE,FALSE,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,No Mention of Mechanisms/Channels,FALSE,quantitative,explicit,"O XML não contém corpo completo do artigo; a classificação usa apenas título, resumo, palavras-chave e metadados disponíveis. Pelo resumo, o artigo foi classificado em Public Policy/Administration, com evidência quantitative e método explicit; o objetivo analítico principal foi tratado como Explain. Há linguagem causal no resumo, mas não há quantidade causal clara nem suposições de identificação explicitadas no texto disponível."
