pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n,fidelity_issue_n,high_severity_n,medium_severity_n,low_severity_n,fidelity_agents_with_issue,fidelity_statuses,disagreement_flag,priority_score,adjudication_reason
S0103-33522019000300077,"Fronteiras de Estados emergentes: migração, cidadania pós-nacional e trabalhadores latino-americanos no Brasil,",2019,Revista Brasileira de Ciência Política,data/processed/fulltext_gold/article_texts_gold.csv,4582d7f98f0d8a3fe879a10da817f5f5fde73206cf1deb9acd05a52937c08f53,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Migrant nationality, gender, race and education"",""dv_var_name"":""Labor-market insertion"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""migrant_gender_schooling_race_nationality"",""dv_var_name"":""migrant_wages_and_labor_insertion"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Polarization and individual ideology"",""dv_var_name"":""Democratic commitment"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""polarization_government_individual_ideology_interaction"",""dv_var_name"":""democratic_commitment"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0104-44782024000100204,Polarização e ideologia: explorando a natureza contextual do compromisso democrático,2024,Revista de Sociologia e Política,data/processed/fulltext_gold/article_texts_gold.csv,a6552c81a72f72f80996bc2a81e7860bee7c47135e21050b7fb7130527e58cbd,sample_size_quote,FALSE,no_majority,adjudicate,,<NULL>,"totalizing 77,370 cases useful for the analyses, distributed across 57 national units","The latest wave of the World Values Survey, conducted from 2017 to 2020, provided information at the micro level, totalizing 77,370 cases useful for the analyses, distributed across 57 national units (see the complete list in the Appendix, Box A)2.",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0104-62762006000200005,Os militantes são mais informados? Desigualdade e informação política nas eleições de 2002,2006,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,18189fc45383b7f3e80b166c92395c18b267eb08dfeab92a2eb32326965d9e2d,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Participatory-budgeting and civic-organization participation"",""dv_var_name"":""Political information"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]","[{""iv_var_name"":""participatory_budgeting_participation"",""dv_var_name"":""political_information"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0104-62762014000300377,A identificação de enquadramentos através da análise de correspondências: um modelo analítico aplicado à controvérsia das ações afirmativas raciais na imprensa,2014,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,44fe73642c0a75d57e91cf8a1249663635d62e6f70cac0ea37639c53581d30da,sample_size_quote,FALSE,no_majority,adjudicate,,"No total, o corpus compilou 1.831 textos de diferentes tipos, sendo 1.241 matérias jornalísticas, 182 artigos, 76 boxes ou notas e 332 cartas de leitores.",<NULL>,"No total, o corpus compilou 1.831 textos de diferentes tipos, sendo publicados 944 em O Globo e 887 na Folha de S. Paulo.",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_a; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0104-62762015000100132,Confiança nas Forças Armadas brasileiras: uma análise empírica a partir dos dados da pesquisa SIPS - Defesa Nacional,2015,Opinião Pública,data/processed/fulltext_gold/article_texts_gold.csv,f936016854727526d1dac146fb72c66642722e82327df6d896aa81408526d328,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Perceptions and demographics"",""dv_var_name"":""Trust in the Brazilian Armed Forces"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""socioeconomic_and_attitudinal_items"",""dv_var_name"":""trust_in_armed_forces"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S1981-38212007000100070,Relevant Factors for the Voting Decision in the 2002 Presidential Election: An Analysis of the ESEB (Brazilian Electoral Study) Data,2007,Brazilian Political Science Review,data/processed/fulltext_gold/article_texts_gold.csv,44d8aabc6bc03c7a9eb773cd9307bd2b97c911c980616d260c0c88f4aff96d83,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Government evaluation and voter characteristics"",""dv_var_name"":""Voting decision in 2002"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""candidate_attributes"",""dv_var_name"":""vote_choice_2002_presidential_candidates"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true},{""iv_var_name"":""party_sentiments"",""dv_var_name"":""vote_choice_2002_presidential_candidates"",""relationship_type"":""Positive"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S1981-38212013000200003,"Perceptions on justice, the judiciary and democracy",2013,Brazilian Political Science Review,data/processed/fulltext_gold/article_texts_gold.csv,ac722e76dbe5d1542c48810d4bde9febdd659b02b45a9995ae0a500bd66bc554,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Justice and institution perceptions"",""dv_var_name"":""Democratic and judiciary perceptions"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""judiciary_perceptions_and_institutional_trust"",""dv_var_name"":""dissatisfaction_with_democracy"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S1981-38212013000200003,"Perceptions on justice, the judiciary and democracy",2013,Brazilian Political Science Review,data/processed/fulltext_gold/article_texts_gold.csv,ac722e76dbe5d1542c48810d4bde9febdd659b02b45a9995ae0a500bd66bc554,sample_size_quote,FALSE,no_majority,adjudicate,,"A public opinion survey was carried out in the metropolitan regions of Belo Horizonte, Goiânia, Porto Alegre and Recife from a sample made up of 300 household interviews for each of the metropolitan regions, for a total of 1201 interviews.",<NULL>,for a total of 1201 interviews.,TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_a; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S1981-38212019000100200,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",2019,Brazilian Political Science Review,data/processed/fulltext_gold/article_texts_gold.csv,84481a7bb70abc563f86d60a984980eb1dcc8db2927effbaeee5e114892f9358,main_variable_relationship,FALSE,no_majority,adjudicate,,<NULL>,"[{""iv_var_name"":""Municipal socioeconomic and political covariates"",""dv_var_name"":""Municipal Ideological Score"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":false}]","[{""iv_var_name"":""municipal_social_inclusion_governismo_nationalization"",""dv_var_name"":""municipal_ideological_score"",""relationship_type"":""Unknown"",""statistically_significant"":true,""substantively_significant"":true}]",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S1981-38212019000100200,"Mapping Ideological Preferences in Brazilian Elections, 1994-2018: A Municipal-Level Study",2019,Brazilian Political Science Review,data/processed/fulltext_gold/article_texts_gold.csv,84481a7bb70abc563f86d60a984980eb1dcc8db2927effbaeee5e114892f9358,sample_size_quote,FALSE,no_majority,adjudicate,,"Our units of analysis are municipality-years, of which we have 74,040 observations over the period 1994-2018.",<NULL>,"Our units of analysis are municipality-years, of which we have 74,040 observations over the course of 13 electoral cycles.",TRUE,TRUE,TRUE,3,3,1,2,2,0,0,agent_a; agent_c,not_found_in_text; supported_by_text,TRUE,14,desacordo_entre_agentes_e_falha_de_fidelidade
S0011-52582013000100006,Os alunos do ensino médio e Sciences Po: entre a meritocracia e a percepção das desigualdades,2013,Dados,data/processed/fulltext_gold/article_texts_gold.csv,eb84717042d758315e7bfd4699d7c37f77a9155db81ef693a2157584422fe877,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0011-52582015000200461,"Continuidade, Ruptura ou Reciclagem? Uma Análise do Programa Político do Banco Mundial após o Consenso de Washington",2015,Dados,data/processed/fulltext_gold/article_texts_gold.csv,8ce4219c5aa10d661c7d114ae92f7825a07979562b4bffbcce8a717270ddecac,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0011-52582017000200395,A Imprensa Brasileira e suas &#8220;Cruzadas Morais&#8221;: Análise dos Casos do Segundo Governo de Getúlio Vargas e do Primeiro Governo de Lula da Silva,2017,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d822081610c5da151412aa8a65fa6ff3d9138a891015aa7e8f80cc4aa394739d,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0011-52582018000200463,O Seguro Social e a Construção da Proteção do Trabalho no Brasil,2018,Dados,data/processed/fulltext_gold/article_texts_gold.csv,4ac1fd28a264747ba1ace1acbb401587654a2ca16277e4c109feb21e19e648ff,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292005000200008,O Brasil e o Conselho de Segurança da Organização das Nações Unidas: dos anos 90 a 2002,2005,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,6a1353b29d78585c14d20c8f4c9a8401ee1d86fe876c78f57aa502eccbba6b74,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292008000100004,Aspectos da integração regional em defesa no Cone Sul,2008,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,6deec75de1e3e8ae5b2a416cb24730c8a1953f62473b5ae03f7f4864891816bc,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292009000100001,La Argentina y el Plan Marshall: promesas y realidades,2009,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,1affb5497ca62273ecc9423c968dadb35cf576d3dd68086b88da7c5e682f8eac,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292011000200008,Brasil y la región: una potencia emergente y la integración regional sudamericana,2011,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,e383d3cb2001ee0d45d7c9e68bfe01f5f58fe61e86b872948486d5d27f4f3a59,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292017000100218,Clashing frames: human rights and foreign policy in the Brazilian re-democratization process,2017,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,552d7fb9b3342cbf4911ed66fc6805f5977c604af6fd5f7446408c65d5ab2733,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292021000200208,What doesn&#8217;t kill a norm makes it stronger? Brazil&#8217;s contestation of the responsibility to protect,2021,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,dd273b926e701100fb20ce5001082fc62daaac78f6c22e1cf2942a940ae9146e,effort_to_explore_mechanisms,TRUE,no_majority,adjudicate,,Mechanisms/Channels Mentioned But Not Explored,Mechanisms/Channels Mentioned With Substantial Exploration,<NULL>,TRUE,TRUE,TRUE,3,3,1,2,0,2,0,agent_a; agent_b,not_found_in_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-73292025000200604,Impact of China&#8211;Latin America Transportation Infrastructure Cooperation on Latin American Economies: A Project Data Study (2009&#8211;2023),2025,Revista Brasileira de Política Internacional,data/processed/fulltext_gold/article_texts_gold.csv,378d5174a5c6c76cf625e5e79f1e7b4870f1f1eeaef76ec1631fc8410a316f98,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_b; agent_c,not_found_in_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122006000100004,Articulação de políticas públicas a partir dos fóruns de competitividade setoriais: a experiência recente da cadeia produtiva têxtil e de confecções,2006,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6bff9ec111ac59f09a758606dd814f805cb0ff9ad1baf7dd24b326a087a96ce8,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122009000100006,Redes de C&T em institutos públicos de pesquisa brasileiros: o caso do Instituto Agronômico do Paraná (Iapar),2009,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,2d69fe8e563c571326d6af9d5ad4e2a541e4d1f28c9a0f67973cd86577bd5706,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122014000600003,Problema da falta de vagas em creches: matriz de loops e a priorização de causas de problemas complexos,2014,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,d52dd4318e8370bf0f51818a4ad5796b2edb2cbc0a43f63508828eb219c53a4a,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122015000300563,"A configuração institucional da política de esporte no Brasil: organização, evolução e dilemas",2015,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,af6aba3961f625503fd369ac6decb9343a339829b0c0270f7c114255278c3388,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
S0034-76122020000100181,"Ecossistema de inovação social, sustentabilidade e experimentação democrática: um estudo em Florianópolis",2020,Revista de Administração Pública,data/processed/fulltext_gold/article_texts_gold.csv,6a8804d7b1634cebfd9d24b53239fe3b5be8d3fc07fc559225ce2881b8befa21,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,FALSE,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2,2,0,2,0,agent_a; agent_b,contradicted_by_text; supported_by_text,TRUE,12,desacordo_entre_agentes_e_falha_de_fidelidade
