pid,title,year,journal_title,source_file,input_text_hash,field,critical_field,consensus_level,decision,consensus_value,agent_a_value,agent_b_value,agent_c_value,agent_a_valid,agent_b_valid,agent_c_valid,n_valid,n_distinct_values,top_n
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,seeks_determinants,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,single_country_study,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,subfield,FALSE,majority,accept_provisionally,Political Theory and Philosophy,Political Theory and Philosophy,Methodology and Formal Theory,Political Theory and Philosophy,TRUE,TRUE,TRUE,3,2,2
S0011-52582006000300002,"Max Weber, as múltiplas modernidades e a reorientação da teoria sociológica",2006,Dados,data/processed/fulltext_gold/article_texts_gold.csv,d0b2e162a4cf0fc32f2bb1776d01cb156ada542a47082d2ba2e6be5836378753,uses_original_dataset,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""O conceito de federalismo e a idéia de interesse no Brasil do século XIX"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""O conceito de federalismo e a idéia de interesse no Brasil do século XIX"" é uma análise qualitativa, documental ou de campo. O método pode ser explícito, mas o texto não sustenta análise quantitativa própria nem desenho causal de identificação.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,claims_any_statistically_significant_results,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,clear_causal_quantity_of_interest,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,clearly_defined_explanatory_variable,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,countries_of_focus,FALSE,majority,accept_provisionally,Brazil,Brazil,Brazil,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,dependent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,discusses_threats_to_causality,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,effort_to_explore_mechanisms,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,error_in_raw_text,FALSE,unanimity,accept_provisionally,No Error,No Error,No Error,No Error,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,evidence_type,TRUE,critical_disagreement,adjudicate,,theoretical-normative,qualitative,theoretical-normative,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,general_goal_of_analysis,FALSE,majority,accept_provisionally,<NULL>,<NULL>,Describe,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,independent_variables,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,instrumental_variable_instrument,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,is_empirical_quant_paper,TRUE,unanimity,accept_provisionally,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,main_causal_research_design,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,main_variable_relationship,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,makes_explicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,makes_implicit_causal_claim,TRUE,critical_disagreement,adjudicate,,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,mentions_pre_registered_design_and_analysis_plan,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,method_status,TRUE,unanimity,accept_provisionally,essayistic,essayistic,essayistic,essayistic,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,other_research_design,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,paper_uses_survey_data,FALSE,unanimity,accept_provisionally,no_survey_data,no_survey_data,no_survey_data,no_survey_data,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,placebo_test,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,references_power_analysis,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,sample_size,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,sample_size_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,seeks_determinants,FALSE,majority,accept_provisionally,<NULL>,<NULL>,FALSE,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,single_country_study,FALSE,majority,accept_provisionally,single_country,single_country,single_country,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,single_region,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,specifies_estimate_equations,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,statement_of_identification_assumptions,TRUE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,statement_of_identification_assumptions_quote,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,strong_non_causal_causal_qualification,FALSE,unanimity,accept_provisionally,<NULL>,<NULL>,<NULL>,<NULL>,TRUE,TRUE,TRUE,3,1,3
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,subfield,FALSE,majority,accept_provisionally,Political Theory and Philosophy,Political Theory and Philosophy,Political Theory and Philosophy,Other,TRUE,TRUE,TRUE,3,2,2
S0011-52582008000400005,O conceito de federalismo e a idéia de interesse no Brasil do século XIX,2008,Dados,data/processed/fulltext_gold/article_texts_gold.csv,c663689e29439cdcae2be5d663b353813bdea33ae18dd400a8404ec5f3b2a776,uses_original_dataset,FALSE,majority,accept_provisionally,<NULL>,<NULL>,not_original,<NULL>,TRUE,TRUE,TRUE,3,2,2
S0011-52582010000200002,O contextualismo linguístico na história do pensamento político: Quentin Skinner e o debate metodológico contemporâneo,2010,Dados,data/processed/fulltext_gold/article_texts_gold.csv,6c2ee07c6d64137229346da11cdeb115f44ac794ef54cded5ca5d019b9711313,brief_justification,FALSE,no_majority,adjudicate,,"O corpo de ""O contextualismo linguístico na história do pensamento político: Quentin Skinner e o debate metodológico contemporâneo"" se apresenta como ensaio teórico, conceitual ou de história das ideias, sem análise própria de dados observacionais ou experimentais. Por isso, os campos de desenho causal, variáveis, amostra e resultados estatísticos foram deixados nulos.","O artigo ""O contextualismo linguístico na história do pensamento político: Quentin Skinner e o debate metodológico contemporâneo"" é tratado como ensaio teórico, conceitual ou histórico-intelectual. Não há análise empírica quantitativa própria nem desenho de identificação causal sustentado pelo corpo do texto.","O body canônico apresenta uma discussão conceitual, interpretativa ou histórica, sem análise própria de dados observacionais ou experimentais. Não há amostra, variáveis, equações estimadas ou resultados estatísticos sustentados pelo texto.",TRUE,TRUE,TRUE,3,3,1
